id,name,name_code,attrition,age,gender,marital_status_id,distance_from_home,hourly_rate,daily_rate,monthly_rate,monthly_income,percent_salary_hike,job_level,job_role_id,business_travel_id,department_id,education_id,num_of_companies_worked,total_working_years,training_times_last_year,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,stock_option_level,environment_satisfaction_id,job_involvement_id,job_satisfaction_id,performance_rating_id,relationship_satisfaction_id,work_life_balance_id,over_time,workload_pressure_index,engagement_score,engagement_feedback_score,training_hours_last_year,training_hours_last_6_months,training_gap_score,promotion_stagnation_ratio,role_stability_ratio,attrition_risk_class_id,over_time_hours_last_month,late_arrivals_last_month,absence_days_last_month,absence_ratio,work_shift_id
1249,Linda Miller,linda_miller,True,29,False,2,9,52,428,14630,2760,13,1,6,1,1,2,1,2,3,2,2,2,2,0,1,0,1,2,2,2,True,3,2,3,45,16,3,1.0,1.0,2,22.95,7,1,0.0434782608695652,1
1250,Barbara Davis,barbara_davis,False,29,True,2,1,70,461,23060,6294,12,2,4,2,0,2,8,10,5,3,2,0,2,0,3,3,2,2,3,3,True,5,4,4,44,22,3,0.0,0.667,1,16.866666666666667,12,1,0.0434782608695652,1
1251,Barbara Johnson,barbara_johnson,False,30,True,0,15,94,979,3088,7140,11,3,0,1,1,1,2,12,2,7,7,1,7,1,2,1,0,2,0,2,True,2,1,2,22,8,4,0.143,1.0,1,19.2,10,3,0.1304347826086956,1
1252,Elizabeth Brown,elizabeth_brown,False,34,True,1,2,97,181,5586,2932,14,1,1,1,0,3,0,6,3,5,0,1,2,3,3,3,3,2,0,2,True,3,4,1,37,20,3,0.2,0.0,1,16.883333333333333,7,3,0.1304347826086956,1
1253,Linda Garcia,linda_garcia,False,33,False,2,2,62,1283,10697,5147,15,2,0,0,1,2,8,13,2,11,7,1,7,0,3,2,1,2,3,1,True,3,3,5,29,9,4,0.091,0.636,2,12.833333333333334,9,1,0.0434782608695652,2
1254,Elizabeth Johnson,elizabeth_johnson,False,49,False,2,11,80,1313,8191,4507,12,2,0,1,1,3,3,8,1,5,1,0,4,0,3,2,3,2,2,3,True,2,3,3,10,5,5,0.0,0.2,0,12.8,10,3,0.1304347826086956,1
1255,David Garcia,david_garcia,True,33,False,2,16,74,211,10092,8564,20,3,0,1,1,2,2,11,2,0,0,0,0,0,0,2,0,3,2,1,True,4,3,3,29,10,4,0.0,0.0,2,14.95,13,2,0.0869565217391304,2
1256,Robert Rodriguez,robert_rodriguez,False,38,False,1,2,75,594,15963,2468,14,1,2,2,0,1,4,9,4,6,1,0,5,1,2,1,1,2,1,1,True,2,2,3,45,25,3,0.0,0.167,2,15.666666666666666,8,1,0.0434782608695652,2
1257,David Martinez,david_martinez,True,31,True,1,16,70,1079,19002,8161,13,3,0,1,1,3,2,10,2,1,0,0,0,3,0,2,2,2,0,2,True,2,4,2,19,7,4,0.0,0.0,0,15.166666666666666,15,1,0.0434782608695652,2
1258,John Brown,john_brown,False,29,False,0,4,91,590,10007,2109,13,1,1,1,0,2,1,1,2,1,0,0,0,1,3,1,0,2,2,2,True,2,2,4,28,14,4,0.0,0.0,1,17.2,11,1,0.0434782608695652,1
1259,Michael Martinez,michael_martinez,False,30,True,1,16,58,305,9128,5294,16,2,4,1,0,2,3,10,3,7,0,1,7,1,2,3,2,2,2,2,True,1,3,3,26,12,4,0.143,0.0,0,16.2,13,2,0.0869565217391304,1
1260,Patricia Rodriguez,patricia_rodriguez,False,32,True,2,5,65,953,17674,2718,14,1,1,0,0,3,2,12,3,7,7,0,7,0,1,2,1,2,1,2,True,1,2,2,36,15,3,0.0,1.0,1,12.716666666666669,7,2,0.0869565217391304,2
1261,Elizabeth Miller,elizabeth_miller,False,38,True,1,18,60,833,24539,5811,16,2,4,1,0,2,3,15,2,1,0,1,0,1,1,0,3,2,2,2,True,4,2,3,17,8,4,1.0,0.0,1,13.466666666666669,10,1,0.0434782608695652,1
1262,Elizabeth Williams,elizabeth_williams,True,43,True,1,17,38,807,15587,2437,16,1,1,2,0,2,9,6,4,1,0,0,0,1,2,1,2,2,3,2,True,3,3,4,43,25,3,0.0,0.0,1,17.416666666666668,7,1,0.0434782608695652,1
1263,Jennifer Jones,jennifer_jones,False,42,True,0,12,57,855,8952,2766,22,1,2,1,0,2,8,7,6,5,3,0,4,3,1,2,1,3,1,1,True,1,3,4,77,24,2,0.0,0.6,2,20.116666666666667,13,1,0.0434782608695652,2
1264,Patricia Brown,patricia_brown,False,55,True,1,2,60,478,19805,19038,12,5,7,1,0,2,8,34,2,1,0,0,0,3,2,1,0,2,1,2,True,4,1,3,25,14,4,0.0,0.0,0,17.35,14,1,0.0434782608695652,1
1265,Linda Jones,linda_jones,False,33,True,0,4,90,775,6194,3055,15,2,1,0,0,2,5,11,2,9,8,1,7,2,3,2,1,2,3,1,True,2,3,3,22,11,4,0.111,0.889,2,16.15,12,1,0.0434782608695652,2
1266,Jennifer Williams,jennifer_williams,False,41,True,0,9,94,548,20520,2289,20,1,2,1,0,3,1,5,2,5,3,0,4,2,2,2,0,3,1,2,True,2,2,4,23,12,4,0.0,0.6,1,19.883333333333333,11,1,0.0434782608695652,2
1267,William Williams,william_williams,False,34,True,0,10,87,1375,12313,4001,14,2,0,0,1,2,1,15,3,15,14,0,7,1,3,2,2,2,2,2,True,4,3,3,29,12,4,0.0,0.933,1,15.566666666666666,13,1,0.0434782608695652,2
1268,John Williams,john_williams,False,53,False,1,1,60,661,22308,12965,20,4,3,0,0,3,4,27,2,3,2,0,2,3,0,1,2,3,3,1,True,5,3,5,23,10,4,0.0,0.667,2,21.383333333333333,10,1,0.0434782608695652,1
1269,Barbara Martinez,barbara_martinez,False,43,True,2,2,97,244,5033,3539,13,1,8,1,2,2,0,10,5,9,7,1,8,0,1,2,3,2,1,2,True,3,3,2,78,44,2,0.111,0.778,0,17.21666666666667,11,3,0.1304347826086956,2
1270,James Smith,james_smith,False,34,False,2,3,32,511,25353,6029,12,2,0,1,1,1,5,6,3,2,2,2,2,0,3,0,3,2,0,2,True,2,3,2,44,19,3,1.0,1.0,0,16.75,9,1,0.0434782608695652,2
1271,Jennifer Johnson,jennifer_johnson,True,21,True,2,7,31,337,4567,2679,13,1,6,1,1,0,1,1,3,1,0,1,0,0,1,2,1,2,1,2,True,3,3,2,27,12,4,1.0,0.0,1,21.23333333333333,9,2,0.0869565217391304,1
1272,Barbara Miller,barbara_miller,False,38,False,1,6,40,1153,16376,3702,11,1,2,1,0,1,1,5,3,5,4,0,4,1,3,1,2,2,1,2,True,2,3,2,25,8,4,0.0,0.8,0,18.716666666666665,12,1,0.0434782608695652,2
1273,Barbara Smith,barbara_smith,True,22,False,1,8,79,1294,15999,2398,17,1,2,1,0,0,1,1,6,1,0,0,0,0,2,2,0,2,2,2,True,4,2,3,93,32,2,0.0,0.0,2,18.98333333333333,11,1,0.0434782608695652,2
1274,Robert Davis,robert_davis,False,31,False,1,29,91,196,13402,5468,14,2,0,1,1,3,1,13,3,12,7,5,7,2,0,1,3,2,0,2,True,1,3,3,37,18,3,0.417,0.583,1,20.516666666666666,11,2,0.0869565217391304,1
1275,Mary Miller,mary_miller,False,51,False,1,3,53,942,22984,13116,11,3,5,1,0,2,2,15,2,2,2,2,2,0,0,2,2,2,3,2,True,2,3,3,25,13,4,1.0,1.0,0,16.8,10,2,0.0869565217391304,1
1276,Elizabeth Smith,elizabeth_smith,False,37,True,1,9,46,589,8800,4189,14,2,0,1,1,1,1,5,2,5,2,0,3,2,1,1,1,2,0,2,True,2,2,3,28,13,4,0.0,0.4,0,16.316666666666666,13,2,0.0869565217391304,1
1277,Michael Williams,michael_williams,False,46,True,0,2,46,734,14218,19328,17,5,7,1,0,3,7,24,3,2,1,2,2,1,2,2,3,2,2,2,True,4,3,4,32,11,3,1.0,0.5,1,19.816666666666663,8,3,0.1304347826086956,2
1278,David Garcia,david_garcia,False,36,True,1,10,90,1383,25949,8321,13,3,4,1,0,2,7,15,1,12,8,5,7,1,3,2,0,2,3,2,True,4,1,4,12,5,4,0.417,0.667,2,17.333333333333332,15,1,0.0434782608695652,2
1279,Barbara Rodriguez,barbara_rodriguez,True,44,True,0,1,99,429,11092,2342,12,1,1,2,0,1,1,6,2,5,3,2,3,3,2,2,1,2,2,1,True,4,2,3,31,13,3,0.4,0.6,2,16.633333333333333,9,2,0.0869565217391304,1
1280,David Jones,david_jones,False,37,True,0,8,89,1239,12832,4071,13,2,8,1,2,1,2,19,4,10,0,4,7,0,2,2,1,2,2,1,True,3,3,3,54,24,3,0.4,0.0,1,22.3,13,1,0.0434782608695652,1
1281,Elizabeth Smith,elizabeth_smith,True,35,True,2,27,84,303,13492,5813,18,2,0,1,1,2,1,10,2,10,7,7,7,0,2,2,3,2,3,2,True,5,3,4,18,10,4,0.7,0.7,2,21.433333333333334,9,2,0.0869565217391304,2
1282,Elizabeth Davis,elizabeth_davis,False,33,True,1,8,90,867,6076,3143,19,1,1,1,0,3,6,14,1,10,8,7,6,1,3,3,0,2,1,2,True,2,3,3,9,5,5,0.7,0.8,1,18.133333333333333,10,1,0.0434782608695652,2
1283,Robert Miller,robert_miller,False,28,True,1,1,82,1181,5531,2044,11,1,1,1,0,2,1,5,6,5,3,0,3,1,2,2,3,2,2,3,True,2,4,3,58,19,3,0.0,0.6,0,14.016666666666666,12,3,0.1304347826086956,2
1284,Michael Brown,michael_brown,False,39,True,2,10,65,1253,7914,13464,21,3,7,1,0,0,7,9,3,4,3,2,2,0,2,2,2,3,2,2,True,1,3,4,42,24,3,0.5,0.75,0,15.0,9,2,0.0869565217391304,1
1285,Linda Smith,linda_smith,False,46,True,2,26,98,849,25166,7991,15,2,0,0,1,1,8,6,3,2,2,2,2,0,1,1,1,2,2,2,True,2,3,4,31,14,3,1.0,1.0,2,20.383333333333333,11,1,0.0434782608695652,1
1286,John Rodriguez,john_rodriguez,False,40,False,1,2,99,616,25605,3377,17,1,2,1,0,1,4,7,5,4,3,0,2,1,2,2,0,2,3,1,True,2,2,4,41,21,3,0.0,0.75,2,22.766666666666666,9,1,0.0434782608695652,1
1287,Patricia Williams,patricia_williams,False,42,True,1,13,95,1128,5696,5538,18,2,4,1,0,2,5,10,2,0,0,0,0,2,1,3,0,2,2,1,True,1,2,3,31,11,3,0.0,0.0,2,22.683333333333334,15,2,0.0869565217391304,1
1288,Patricia Miller,patricia_miller,False,35,True,0,2,90,1180,24442,5762,14,2,3,0,0,1,2,15,6,7,7,1,7,1,1,2,3,2,2,2,True,2,3,2,56,28,3,0.143,1.0,0,18.966666666666665,8,1,0.0434782608695652,1
1289,Patricia Jones,patricia_jones,False,38,True,0,2,100,1336,7129,2592,13,1,8,0,2,2,5,13,3,11,10,3,8,3,0,2,1,2,3,2,True,2,2,3,24,9,4,0.273,0.909,1,16.4,10,4,0.1739130434782608,1
1290,Patricia Brown,patricia_brown,True,34,True,1,9,93,234,6208,5346,17,2,2,2,0,3,4,11,3,7,1,0,7,1,3,2,0,2,2,1,True,2,2,3,30,13,4,0.0,0.143,2,21.216666666666665,10,1,0.0434782608695652,1
1291,William Brown,william_brown,True,37,True,2,10,58,370,4992,4213,15,2,3,1,0,3,1,10,4,10,3,0,8,0,3,2,0,2,1,0,True,2,1,2,40,12,3,0.0,0.3,2,21.75,9,2,0.0869565217391304,2
1292,David Brown,david_brown,False,39,True,0,20,83,766,19188,4127,18,2,0,2,1,2,2,7,6,2,1,2,2,1,2,2,3,2,3,2,True,2,4,3,68,23,2,1.0,0.5,0,18.25,11,2,0.0869565217391304,1
1293,James Miller,james_miller,False,43,True,2,9,52,343,24978,2438,13,1,1,0,0,2,4,7,2,3,2,1,2,0,0,2,2,2,2,1,True,2,2,3,31,10,3,0.333,0.667,2,18.78333333333333,12,1,0.0434782608695652,2
1294,Michael Johnson,michael_johnson,False,41,True,2,5,85,447,15530,6870,12,2,4,1,0,2,3,11,3,3,2,1,2,0,1,3,1,2,0,0,True,2,3,2,45,17,3,0.333,0.667,2,15.45,12,1,0.0434782608695652,1
1295,James Martinez,james_martinez,False,41,False,0,4,81,796,26458,10447,13,3,0,1,1,0,0,23,3,22,14,13,5,1,2,2,2,2,3,3,True,4,2,4,35,12,3,0.591,0.636,1,17.966666666666665,11,1,0.0434782608695652,2
1296,John Davis,john_davis,False,30,False,2,10,64,1092,2739,9667,14,3,3,1,0,2,9,9,3,7,7,0,2,0,0,2,2,2,1,2,True,2,3,2,34,17,3,0.0,1.0,0,17.883333333333333,7,2,0.0869565217391304,1
1297,William Brown,william_brown,True,26,False,1,20,69,920,6889,2148,11,1,8,1,2,1,0,6,3,5,1,1,4,0,3,2,1,2,2,2,True,4,2,3,37,11,3,0.2,0.2,2,12.4,10,1,0.0434782608695652,1
1298,Robert Garcia,robert_garcia,True,46,False,1,21,66,261,10842,8926,22,2,4,1,0,1,4,13,2,9,7,3,7,1,3,2,1,3,3,3,True,2,3,4,20,10,4,0.333,0.778,1,19.98333333333333,7,3,0.1304347826086956,1
1299,Michael Johnson,michael_johnson,False,40,False,0,1,52,1194,9060,6513,17,2,4,1,0,2,4,12,3,5,3,0,3,1,2,2,3,2,3,2,True,1,3,4,25,9,4,0.0,0.6,0,21.7,12,1,0.0434782608695652,1
1300,Elizabeth Johnson,elizabeth_johnson,False,34,True,1,8,92,810,22128,6799,21,2,0,1,1,1,1,10,5,10,8,4,8,2,1,3,2,3,2,2,True,3,4,4,78,46,2,0.4,0.8,0,18.55,9,1,0.0434782608695652,1
1301,James Brown,james_brown,False,58,True,0,2,52,350,22577,16291,22,4,5,0,1,2,4,37,0,16,9,14,14,1,1,2,1,3,3,1,True,1,3,5,0,0,5,0.875,0.562,2,15.616666666666667,9,1,0.0434782608695652,2
1302,Jennifer Johnson,jennifer_johnson,False,35,True,1,23,91,185,9696,2705,16,1,2,1,0,3,0,6,2,5,4,0,3,1,1,0,2,2,1,3,True,2,1,2,19,7,4,0.0,0.8,1,17.166666666666668,7,1,0.0434782608695652,1
1303,Patricia Johnson,patricia_johnson,False,47,False,0,4,92,1001,19271,10333,12,3,3,1,0,2,8,28,4,22,11,14,10,1,2,1,1,2,2,2,True,4,2,3,47,23,3,0.636,0.5,2,17.416666666666668,11,1,0.0434782608695652,2
1304,Barbara Rodriguez,barbara_rodriguez,False,40,False,0,12,47,750,10748,4448,12,2,4,1,0,2,2,15,3,7,4,7,7,1,1,2,0,2,1,2,True,2,3,3,36,11,3,1.0,0.571,2,14.2,13,2,0.0869565217391304,2
1305,Barbara Martinez,barbara_martinez,False,54,False,1,7,68,431,15696,6854,15,2,1,1,0,3,4,14,2,7,1,1,7,1,3,2,3,2,1,1,True,2,3,2,16,9,4,0.143,0.143,0,18.7,7,2,0.0869565217391304,1
1306,David Davis,david_davis,False,31,False,1,7,68,1125,8277,9637,14,3,0,2,1,3,2,9,3,3,2,2,2,2,0,2,0,2,3,2,True,1,3,5,28,13,4,0.667,0.667,1,20.683333333333334,8,2,0.0869565217391304,1
1307,Robert Smith,robert_smith,False,28,False,1,1,67,1217,12719,3591,25,1,1,1,0,2,1,3,3,3,2,1,2,1,2,2,0,3,2,2,True,2,2,4,33,10,3,0.333,0.667,0,16.5,13,1,0.0434782608695652,1
1308,Michael Smith,michael_smith,False,38,False,1,2,77,723,4244,5405,20,2,6,1,1,3,2,20,4,4,2,0,3,2,1,0,3,3,0,1,True,4,2,2,54,22,3,0.0,0.5,2,14.983333333333334,13,1,0.0434782608695652,2
1309,David Garcia,david_garcia,False,26,True,2,10,46,572,9125,4684,13,2,0,1,1,2,1,5,4,5,3,1,2,0,2,2,3,2,0,2,True,2,4,2,39,13,3,0.2,0.6,0,16.216666666666665,8,2,0.0869565217391304,2
1310,Linda Jones,linda_jones,False,58,True,1,15,87,1216,21624,15787,14,4,7,2,0,3,2,23,3,2,2,2,2,0,0,2,2,2,1,2,True,4,3,2,34,14,3,1.0,1.0,1,16.616666666666667,11,1,0.0434782608695652,2
1311,James Rodriguez,james_rodriguez,False,18,False,2,14,33,1431,8018,1514,16,1,1,0,0,2,1,0,4,0,0,0,0,0,1,2,2,2,2,0,True,3,3,3,50,25,3,0.0,0.0,2,12.533333333333331,13,1,0.0434782608695652,1
1312,Michael Brown,michael_brown,True,31,True,1,18,89,359,21495,2956,17,1,8,1,2,4,0,2,4,1,0,0,0,0,3,3,0,2,2,2,True,2,2,3,60,26,3,0.0,0.0,0,15.766666666666666,9,2,0.0869565217391304,1
1313,Barbara Jones,barbara_jones,True,29,True,0,13,56,350,3157,2335,15,1,8,1,2,2,4,4,3,2,2,2,0,3,0,1,0,2,3,2,True,4,2,4,32,13,3,1.0,1.0,2,15.4,10,1,0.0434782608695652,1
1314,Mary Rodriguez,mary_rodriguez,False,45,False,1,2,67,589,19665,5154,22,2,0,0,1,3,4,10,3,8,7,5,7,2,2,2,2,3,1,3,True,2,3,3,27,9,4,0.625,0.875,0,20.433333333333334,13,1,0.0434782608695652,1
1315,Robert Brown,robert_brown,False,36,False,1,2,73,430,19573,6962,22,2,1,1,0,3,4,15,2,1,0,0,0,1,3,2,1,3,3,2,True,5,3,4,24,9,4,0.0,0.0,2,20.3,14,2,0.0869565217391304,2
1316,William Garcia,william_garcia,False,43,True,1,2,92,1422,19246,5675,20,2,0,2,1,3,1,7,5,7,7,7,7,1,0,2,3,3,2,2,True,2,3,4,70,23,2,1.0,1.0,0,16.9,4,2,0.0869565217391304,2
1317,Michael Martinez,michael_martinez,False,27,False,2,5,53,1297,19826,2379,14,1,2,2,0,1,0,6,3,5,4,0,2,0,3,2,3,2,2,1,True,4,4,3,27,15,4,0.0,0.8,2,15.483333333333334,11,1,0.0434782608695652,2
1318,Michael Davis,michael_davis,False,29,True,1,20,40,574,7003,3812,13,1,2,2,0,0,1,11,3,11,8,3,10,0,3,2,3,2,1,3,True,2,4,2,34,12,3,0.273,0.727,0,20.15,13,1,0.0434782608695652,2
1319,Michael Jones,michael_jones,False,32,True,2,10,79,1318,26075,4648,13,2,0,2,1,3,8,4,2,0,0,0,0,0,3,2,3,2,2,3,True,3,3,4,16,8,4,0.0,0.0,0,20.33333333333333,9,2,0.0869565217391304,2
1320,Jennifer Miller,jennifer_miller,False,42,True,1,10,38,355,6161,2936,22,1,1,0,0,3,3,10,1,6,3,3,3,2,2,2,2,3,1,1,True,2,3,3,8,3,5,0.5,0.5,0,21.23333333333333,10,1,0.0434782608695652,1
1321,William Garcia,william_garcia,False,47,False,2,9,64,207,5411,2105,12,1,2,1,0,3,4,7,2,2,2,2,0,0,1,2,2,2,2,2,True,2,3,4,24,9,4,1.0,1.0,0,19.633333333333333,13,1,0.0434782608695652,2
1322,Mary Brown,mary_brown,False,46,True,0,2,82,706,19989,8578,14,3,3,1,0,1,3,12,4,9,8,4,7,1,3,2,3,2,2,1,True,1,3,3,42,21,3,0.444,0.889,1,14.416666666666666,10,2,0.0869565217391304,2
1323,John Brown,john_brown,False,28,True,0,1,43,280,10494,2706,15,1,8,0,2,1,1,3,2,3,2,2,2,1,2,2,3,2,1,2,True,2,3,3,30,13,4,0.667,0.667,0,23.21666666666667,10,1,0.0434782608695652,1
1324,Patricia Smith,patricia_smith,False,29,True,0,29,93,726,21143,6384,17,2,4,1,0,0,8,11,3,7,0,1,6,2,3,0,2,2,3,2,True,2,2,3,38,16,3,0.143,0.0,1,17.8,9,2,0.0869565217391304,2
1325,Mary Johnson,mary_johnson,False,42,True,2,8,81,1142,13624,3968,13,1,2,1,0,2,4,8,3,0,0,0,0,0,3,2,2,2,3,2,True,2,3,3,35,17,3,0.0,0.0,0,20.55,12,1,0.0434782608695652,2
1326,Michael Johnson,michael_johnson,True,32,True,2,2,82,414,26186,9907,12,2,0,1,1,3,7,7,3,2,2,2,2,0,2,1,1,2,2,1,True,5,2,3,34,15,3,1.0,1.0,2,17.016666666666666,9,2,0.0869565217391304,1
1327,David Brown,david_brown,False,46,False,0,3,45,1319,7739,13225,12,4,0,1,1,2,2,25,5,19,17,2,8,1,0,3,0,2,3,2,True,2,3,4,60,23,3,0.105,0.895,1,17.933333333333334,8,1,0.0434782608695652,1
1328,Linda Davis,linda_davis,False,27,False,1,23,36,728,7018,3540,21,2,6,1,1,0,1,9,5,9,8,5,8,1,1,1,2,3,3,2,True,2,2,4,42,20,3,0.556,0.889,1,17.35,8,3,0.1304347826086956,1
1329,Michael Brown,michael_brown,False,29,True,1,6,87,352,15434,2804,11,1,8,1,2,0,1,1,3,1,0,0,0,0,3,1,1,2,3,2,True,2,2,4,45,23,3,0.0,0.0,2,17.116666666666667,8,2,0.0869565217391304,1
1330,Barbara Rodriguez,barbara_rodriguez,False,43,False,1,6,81,823,22539,19392,13,5,5,1,0,2,7,21,2,16,12,6,14,0,0,1,2,2,3,2,True,2,3,4,32,10,3,0.375,0.75,1,20.216666666666665,14,1,0.0434782608695652,2
1331,Elizabeth Garcia,elizabeth_garcia,False,48,True,1,10,91,1224,13583,19665,12,5,7,1,0,2,4,29,3,22,10,12,9,0,3,1,1,2,3,2,True,3,2,3,28,12,4,0.545,0.455,1,20.4,4,1,0.0434782608695652,2
1332,David Williams,david_williams,True,29,True,2,24,73,459,14753,2439,24,1,1,2,0,1,1,1,3,1,0,1,0,0,3,1,3,3,1,1,True,4,3,4,27,9,4,1.0,0.0,2,22.316666666666663,11,1,0.0434782608695652,1
1333,Mary Williams,mary_williams,True,46,False,1,10,64,1254,14011,7314,21,3,0,1,1,2,5,14,2,8,7,0,7,3,2,2,1,3,2,2,True,2,3,4,18,6,4,0.0,0.875,1,14.3,13,1,0.0434782608695652,2
1334,Barbara Martinez,barbara_martinez,False,27,False,1,15,77,1131,23844,4774,19,1,1,2,0,2,0,8,2,7,6,7,3,1,3,1,0,2,3,1,True,2,2,3,27,13,4,1.0,0.857,2,17.033333333333335,14,2,0.0869565217391304,1
1335,Robert Jones,robert_jones,False,39,True,0,19,41,835,5141,3902,14,2,1,1,0,3,8,7,2,2,2,2,2,3,3,2,3,2,1,2,True,2,3,3,27,15,4,1.0,1.0,0,20.55,9,1,0.0434782608695652,1
1336,John Martinez,john_martinez,False,55,True,1,2,98,836,7975,2662,20,1,1,1,0,3,8,19,2,5,2,0,4,1,1,1,3,3,1,3,True,1,3,4,30,17,4,0.0,0.4,0,16.483333333333334,10,3,0.1304347826086956,1
1337,Linda Miller,linda_miller,False,28,False,1,3,78,1172,3692,2856,19,1,6,1,1,2,1,1,3,1,0,0,0,1,1,2,1,2,3,2,True,2,2,3,42,13,3,0.0,0.0,2,20.883333333333333,12,1,0.0434782608695652,1
1338,Barbara Johnson,barbara_johnson,True,30,True,2,9,89,945,16019,1081,13,1,6,1,1,2,1,1,3,1,0,0,0,0,1,2,3,2,2,1,True,2,4,3,35,15,3,0.0,0.0,1,18.55,8,1,0.0434782608695652,2
1339,Robert Davis,robert_davis,True,22,True,2,7,75,391,26092,2472,23,1,1,1,0,0,1,1,2,1,0,0,0,0,3,2,1,3,0,2,True,4,3,3,26,12,4,0.0,0.0,2,11.066666666666666,11,1,0.0434782608695652,2
1340,Robert Rodriguez,robert_rodriguez,False,36,False,1,10,63,1266,6060,5673,13,2,0,1,1,3,1,10,4,10,9,1,7,1,1,1,2,2,0,2,True,4,2,3,54,19,3,0.1,0.9,1,18.46666666666667,9,1,0.0434782608695652,1
1341,William Rodriguez,william_rodriguez,False,31,True,0,20,89,311,18624,4197,11,2,2,1,0,2,1,10,2,10,8,0,2,1,1,2,2,2,0,2,True,2,3,2,24,13,4,0.0,0.8,0,16.633333333333333,14,1,0.0434782608695652,2
1342,Robert Garcia,robert_garcia,False,34,True,1,4,64,1480,24444,9713,13,3,0,1,1,2,2,9,3,5,3,1,0,3,2,2,3,2,3,2,True,4,4,3,35,18,3,0.2,0.6,0,18.266666666666666,8,1,0.0434782608695652,1
1343,David Brown,david_brown,False,29,True,2,7,59,592,19384,2062,14,1,2,1,0,2,3,11,2,3,2,1,2,0,3,2,0,2,1,2,True,2,1,2,26,15,4,0.333,0.667,1,14.533333333333331,10,1,0.0434782608695652,2
1344,Barbara Williams,barbara_williams,False,37,True,1,7,78,783,13588,4284,22,2,1,1,0,3,5,16,2,5,3,0,4,1,3,2,0,3,2,2,True,5,2,4,25,8,4,0.0,0.6,2,21.15,11,1,0.0434782608695652,1
1345,James Williams,james_williams,False,35,False,1,16,44,219,25388,4788,11,2,3,1,0,1,0,4,2,3,2,0,2,0,3,1,1,2,3,2,True,4,2,3,26,9,4,0.0,0.667,1,15.683333333333334,12,2,0.0869565217391304,2
1346,Linda Miller,linda_miller,False,45,False,1,25,93,556,23888,5906,13,2,3,1,0,1,0,10,2,9,8,3,8,2,1,1,3,2,3,1,True,2,4,3,26,14,4,0.333,0.889,2,18.216666666666665,10,2,0.0869565217391304,1
1347,Robert Garcia,robert_garcia,False,36,True,2,2,94,1213,4223,3886,21,2,8,2,2,0,1,10,2,10,1,0,8,0,1,1,3,3,3,1,True,3,3,4,28,14,4,0.0,0.1,1,19.3,8,1,0.0434782608695652,1
1348,Robert Smith,robert_smith,False,40,True,0,1,98,1137,18991,16823,11,4,5,1,0,3,2,22,3,19,7,11,16,1,0,2,0,2,0,2,True,2,3,2,39,22,3,0.579,0.368,2,23.08333333333333,10,1,0.0434782608695652,2
1349,Elizabeth Williams,elizabeth_williams,False,26,False,1,1,90,482,14908,2933,13,1,1,1,0,1,1,1,3,1,0,1,0,1,1,1,2,2,2,1,True,4,3,4,36,11,3,1.0,0.0,2,13.816666666666666,9,2,0.0869565217391304,1
1350,Linda Johnson,linda_johnson,False,27,False,2,2,89,511,26997,6500,14,2,0,1,1,1,0,9,5,8,7,0,7,0,0,3,2,2,1,1,True,1,4,3,67,32,2,0.0,0.875,2,19.383333333333333,14,1,0.0434782608695652,2
1351,James Martinez,james_martinez,False,48,False,0,22,58,117,2437,17174,11,4,5,2,0,2,3,24,3,22,17,4,7,1,3,2,3,2,1,2,True,2,3,3,35,16,3,0.182,0.773,0,14.116666666666667,10,1,0.0434782608695652,2
1352,Barbara Williams,barbara_williams,False,44,True,1,1,78,170,9364,5033,15,2,4,1,0,3,2,10,5,2,0,2,2,1,1,3,0,2,3,2,True,2,3,4,50,16,3,1.0,0.0,1,18.116666666666667,14,1,0.0434782608695652,1
1353,Elizabeth Johnson,elizabeth_johnson,True,34,True,1,16,85,967,14460,2307,23,1,1,0,0,3,1,5,2,5,2,3,0,1,3,0,0,3,1,2,True,4,1,3,16,7,4,0.6,0.4,2,18.3,11,1,0.0434782608695652,1
1354,Mary Jones,mary_jones,True,56,True,2,24,97,1162,10261,2587,16,1,2,1,0,1,1,5,3,4,2,1,0,0,0,2,3,2,3,2,True,1,3,4,37,18,3,0.25,0.5,0,18.6,6,1,0.0434782608695652,2
1355,Elizabeth Garcia,elizabeth_garcia,False,36,True,1,17,33,335,16822,5507,16,2,0,1,1,1,2,12,1,4,2,1,3,2,2,1,1,2,2,0,True,2,1,3,13,5,4,0.25,0.5,2,15.066666666666666,10,1,0.0434782608695652,1
1356,John Davis,john_davis,False,41,False,1,8,54,337,26841,4393,21,2,0,1,1,2,5,14,3,5,4,1,4,1,2,2,1,3,2,2,True,3,2,4,47,18,3,0.2,0.8,1,21.15,12,1,0.0434782608695652,2
1357,William Johnson,william_johnson,False,42,True,1,6,83,1396,14842,13348,13,3,7,1,0,2,9,18,3,13,7,5,7,1,2,2,0,2,1,3,True,2,2,2,33,16,3,0.385,0.538,1,17.96666666666667,10,1,0.0434782608695652,1
1358,Elizabeth Williams,elizabeth_williams,False,31,False,0,10,86,1079,20115,6583,11,2,0,1,1,1,2,8,2,5,2,1,4,1,2,2,3,2,3,2,True,4,4,3,22,10,4,0.2,0.4,1,17.933333333333334,8,1,0.0434782608695652,2
